Taxa	Yield	Protein	Heading	Height	TW	NDVI	NDRE1	NWI1	NWI2
SW17088-3	35.49523683	11.21496947	166.5320888	25.7084489	58.34885801	0.475059867	-0.090394416	-0.037077625	0.012057648
SW17088-7	27.49523683	10.91496947	160.5320888	21.7084489	55.94885801	0.456796829	-0.098794696	-0.027496509	0.017753202
Seahawk	40.54286857	11.01496947	165.7112012	25.87395989	58.7602779	0.449081035	-0.080792227	-0.043818097	0.018759884
SW17088-8	39.49523683	10.21496947	164.5320888	27.7084489	62.14885801	0.472514051	-0.09524516	-0.031884365	0.013832106
SW17089-3	35.49523683	9.914969466	158.5320888	25.7084489	53.54885801	0.472995189	-0.09624693	-0.034972235	0.010248862
SW17089-7	35.49523683	9.814969466	160.5320888	25.7084489	59.94885801	0.509217297	-0.082253732	-0.040505291	0.009042244
SW17090-1	37.49523683	9.914969466	166.5320888	25.7084489	58.94885801	0.497548349	-0.091909184	-0.041222055	0.003181686
SW17090-14	29.49523683	9.914969466	166.5320888	23.7084489	58.74885801	0.458246029	-0.100654474	-0.034574423	0.011073552
SW17091-4	29.49523683	9.314969466	164.5320888	27.7084489	58.74885801	0.487831803	-0.10319032	-0.038744741	-0.001138776
SW17093-5	27.49523683	10.7902748	160.5320888	27.7084489	61.54885801	0.417516591	-0.116258832	-0.022608381	0.020298768
SW17094-2	35.49523683	9.914969466	158.5320888	25.7084489	60.94885801	0.430819081	-0.107988348	-0.027897051	0.01471685
SW17094-3	25.49523683	10.11496947	164.5320888	27.7084489	59.34885801	0.405347501	-0.123512526	-0.020884419	0.021804274
Louise	18.54286857	12.11496947	165.7112012	27.87395989	55.3602779	0.458316545	-0.103699247	-0.030683469	0.015248288
SW17095-2	33.49523683	9.814969466	164.5320888	21.7084489	53.34885801	0.436076245	-0.112051396	-0.028780003	0.011836948
SW17095-10	27.49523683	10.91496947	164.5320888	27.7084489	54.34885801	0.480959267	-0.101974454	-0.040021569	0.000380504
SW17095-14	23.49523683	12.21496947	160.5320888	25.7084489	53.54885801	0.504438533	-0.089198952	-0.042765773	0.00096449
SW17097-9	35.49523683	9.514969466	158.5320888	25.7084489	60.34885801	0.435076231	-0.112433002	-0.023469815	0.021461276
SW17098-2	23.49523683	12.11496947	158.5320888	19.7084489	58.74885801	0.398942191	-0.127746004	-0.013242205	0.027536674
SW17098-9	23.49523683	10.91496947	160.5320888	23.7084489	53.54885801	0.450051047	-0.10794159	-0.022549843	0.020903168
SW17098-10	29.49523683	9.290274805	168.5320888	25.7084489	59.14885801	0.447190947	-0.11100499	-0.031023221	0.007482856
SW17099-4	33.49523683	13.11496947	160.5320888	23.7084489	56.34885801	0.538863891	-0.077072606	-0.044132019	0.000829596
SW17099-10	35.49523683	10.51496947	156.5320888	15.7084489	59.14885801	0.435240269	-0.111283818	-0.024901647	0.014388832
Ryan	46.54286857	10.41496947	155.7112012	23.87395989	59.5602779	0.462314123	-0.096914581	-0.039244173	0.004725764
SW17100-2	17.49523683	12.31496947	166.5320888	19.7084489	53.34885801	0.424493855	-0.114937666	-0.024353889	0.019822776
SW17100-10	19.49523683	11.41496947	168.5320888	21.7084489	57.34885801	0.373290379	-0.128070674	-0.016277977	0.025987696
SW17100-14	21.49523683	11.51496947	168.5320888	19.7084489	56.74885801	0.368610831	-0.127538246	-0.013917015	0.027004854
SW17100-16	25.49523683	11.71496947	160.5320888	19.7084489	56.14885801	0.419199815	-0.11138683	-0.026815921	0.013306214
SW17101-6	31.49523683	11.51496947	166.5320888	23.7084489	55.94885801	0.433609361	-0.10617622	-0.037212539	0.006953922
SW17101-7	33.49523683	12.21496947	160.5320888	21.7084489	56.54885801	0.471165079	-0.093302078	-0.045014737	-0.004243816
SW17101-10	33.49523683	12.67526322	166.5320888	25.7084489	53.74885801	0.475835851	-0.097722762	-0.043862375	-0.003925274
SW17102-1	31.49523683	11.39995788	164.5320888	19.7084489	55.54885801	0.511111037	-0.08753272	-0.049298205	-0.006270116
SW17102-7	31.49523683	12.49995788	158.5320888	21.7084489	59.74885801	0.551427317	-0.062531312	-0.052919719	-0.001317554
Melba	23.69623426	12.69995788	168.8095797	18.14268189	56.74777576	0.515504946	-0.085401054	-0.038338707	-0.001173377
SW17102-8	16.64860252	11.09995788	167.6304672	19.9771709	54.13635588	0.433802106	-0.105866242	-0.024826656	0.017135998
SW17102-9	22.64860252	11.19995788	165.6304672	19.9771709	59.93635588	0.480701892	-0.085278734	-0.026886258	0.01248595
SW17102-12	16.64860252	11.89995788	167.6304672	19.9771709	52.53635588	0.45531054	-0.103258494	-0.023822706	0.006688296
SW17102-13	24.64860252	10.19995788	169.6304672	19.9771709	56.33635588	0.52803811	-0.083991964	-0.046479156	-0.013190576
SW17105-5	26.64860252	10.99995788	157.6304672	23.9771709	60.73635588	0.38104747	-0.131765436	-0.001240192	0.02944837
SW17106-3	14.64860252	11.29995788	157.6304672	21.9771709	58.33635588	0.367028286	-0.138339844	-0.004376518	0.020764978
SW17108-3	42.64860252	10.37526322	163.6304672	33.9771709	63.73635588	0.494039866	-0.089357312	-0.048470468	-0.010117508
SW17108-13	32.64860252	11.99995788	167.6304672	25.9771709	54.53635588	0.511573966	-0.081927122	-0.051294704	-0.013393954
SW17109-9	38.64860252	10.79995788	167.6304672	27.9771709	58.33635588	0.496813276	-0.088168094	-0.052948198	-0.018320392
Seahawk	43.69623426	13.29995788	164.8095797	24.14268189	59.34777576	0.454776588	-0.080766164	-0.048219787	-0.001145317
SW17110-1	34.64860252	12.09995788	167.6304672	27.9771709	56.33635588	0.498856602	-0.072979606	-0.05314521	-0.008848134
SW17111-6	26.64860252	10.89995788	163.6304672	23.9771709	56.13635588	0.417792276	-0.11839904	-0.020595144	0.01298518
SW17111-10	18.64860252	13.89995788	167.6304672	31.9771709	53.13635588	0.51806718	-0.077532608	-0.0418723	0.000173148
SW17112-1	34.64860252	12.49995788	165.6304672	27.9771709	57.13635588	0.535484526	-0.077062622	-0.043234196	-0.005329446
SW17112-2	22.64860252	10.29995788	163.6304672	25.9771709	59.13635588	0.515527612	-0.076992932	-0.044311974	-0.005095464
SW17112-6	34.64860252	13.39995788	155.6304672	25.9771709	53.93635588	0.564957946	-0.07011466	-0.052543182	-0.010881206
SW17112-10	32.64860252	13.07526322	165.6304672	29.9771709	57.33635588	0.537850822	-0.075460514	-0.052355794	-0.01831747
SW17112-13	42.64860252	11.99995788	169.6304672	27.9771709	58.73635588	0.495743458	-0.091850264	-0.042568142	-0.002247608
SW17040-2	26.64860252	12.79995788	165.6304672	27.9771709	46.73635588	0.48290237	-0.080994496	-0.041787794	-0.001777614
Louise	13.69623426	12.09995788	166.8095797	28.14268189	46.54777576	0.456732686	-0.100897728	-0.022190523	0.011893363
SW17113-2	28.64860252	12.79995788	167.6304672	25.9771709	58.33635588	0.518647082	-0.081535906	-0.039449506	-0.00134655
SW17114-1	20.64860252	11.09995788	157.6304672	25.9771709	56.73635588	0.352399554	-0.13245034	-0.000372094	0.03717774
SW17114-5	36.64860252	11.19995788	159.6304672	25.9771709	61.13635588	0.423548362	-0.113713718	-0.018490908	0.015711044
SW17114-8	30.64860252	10.89995788	155.6304672	27.9771709	59.53635588	0.411617874	-0.11576146	-0.013494566	0.023743372
SW17114-9	32.64860252	10.07526322	169.6304672	25.9771709	58.73635588	0.460585214	-0.107382276	-0.027269764	0.006496566
SW17114-10	20.64860252	11.2428399	159.6304672	27.9771709	52.53635588	0.460104552	-0.11220124	-0.019515322	0.011711194
SW17115-4	42.64860252	12.66753456	167.6304672	31.9771709	59.13635588	0.48298202	-0.091495728	-0.039659174	-0.002555114
Ryan	51.69623426	11.06753456	154.8095797	28.14268189	58.14777576	0.433622894	-0.105369154	-0.020550751	0.019338019
